"AÑO","SEMESTRE","SEXO BIOLOGICO","PROGRAMA","PAIS NACIMIENTO","DEPARTAMENTO NACIMIENTO","MUNICIPIO NACIMIENTO","NUMERO MATERIAS INSCRITAS","NUMERO MATERIAS APROBADAS","NIVEL_ACADEMICO","ESTRATO"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Envigado","6","6","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Caucasia","7","6","Pregrado","1"
"2024","2","M","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Antioquia","Medellín","4","4","Posgrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","7","Pregrado","1"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Medellín","6","6","Posgrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Córdoba","Montería","5","4","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Ituango","7","7","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Córdoba","Montelíbano","3","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Santa Ana","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Yolombó","5","5","Pregrado","2"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Chigorodó","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Zaragoza","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Cesar","Bosconia","6","0","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Bello","8","8","Pregrado","2"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Giraldo","6","6","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Córdoba","Montelíbano","7","7","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Nariño","Magüí","8","0","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Cocorná","5","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Arboletes","1","1","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Magdalena","Santa Marta","7","7","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Putumayo","Orito","8","8","Pregrado","3"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Urrao","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Uramita","9","9","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Magdalena","Fundación","8","8","Pregrado","1"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","Barbosa","6","6","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Puerto Berrío","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Bello","6","6","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Envigado","7","7","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","7","6","Pregrado","3"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Chocó","Istmina","6","6","Posgrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Peñol","8","7","Pregrado","2"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","6","Pregrado","1"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Cocorná","8","8","Pregrado","1"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Nariño","Ricaurte","6","0","Pregrado","1"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Bolívar","Simití","6","4","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","4","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Puerto Berrío","8","8","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Chocó","Condoto","5","4","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Tolima","Chaparral","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","6","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Caucasia","5","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Caucasia","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","8","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Arboletes","6","6","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Santander","Bucaramanga","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","La Ceja","8","8","Pregrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Marinilla","7","7","Pregrado","3"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","5","4","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Bello","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Chigorodó","5","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Rionegro","8","7","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Ciénaga","5","5","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Yolombó","6","6","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Medellín","6","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","9","9","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Valle del Cauca","Santiago de Cali","4","4","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","5","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Ituango","8","8","Pregrado","1"
"2024","2","M","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Marinilla","6","6","Posgrado","3"
"2024","2","M","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Valle del Cauca","Santiago de Cali","4","4","Posgrado","5"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Zaragoza","6","0","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Caldas","Manizales","6","5","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Santa Marta","8","5","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","El Piñón","6","6","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Rionegro","8","0","Pregrado","2"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Sonsón","5","4","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Itagüí","8","7","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Itagüí","6","5","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Valle del Cauca","Guadalajara de Buga","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Caldas","8","8","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","5","5","Pregrado","3"
"2024","2","M","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Antioquia","Medellín","4","4","Posgrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Caramanta","3","1","Pregrado","3"
"2024","2","M","ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA","Colombia","Antioquia","Bello","4","4","Posgrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Yarumal","8","8","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Sopetrán","4","4","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","7","Pregrado","3"
"2024","2","M","ESPECIALIZACIÓN EN INOCUIDAD AGROALIMENTARIA","Colombia","Cauca","Popayán","4","4","Posgrado","2"
"2024","2","F","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Caldas","8","8","Pregrado","4"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Chocó","Condoto","6","6","Posgrado","1"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Atlántico","Barranquilla","5","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Jardín","7","7","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Envigado","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Puerto Berrío","8","8","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Valle del Cauca","Palmira","7","7","Pregrado","3"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Santander","Bucaramanga","5","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Archipiélago de San Andrés, Providencia y Santa Catalina","San Andrés","8","7","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Guarne","8","8","Pregrado","2"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Caldas","Manizales","6","6","Posgrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Tolima","Valle de San Juan","3","0","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Envigado","8","7","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Cocorná","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Puerto Berrío","3","3","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Caldas","Manizales","8","3","Pregrado","3"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Sopetrán","8","8","Pregrado","Sin información"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Córdoba","Ayapel","7","2","Pregrado","1"
"2024","2","F","Especialización en Gerencia de la Seguridad y Salud en el Trabajo","Colombia","Magdalena","Santa Marta","4","4","Posgrado","4"
"2024","2","F","Especialización en Gerencia de la Seguridad y Salud en el Trabajo","Colombia","Antioquia","Medellín","4","4","Posgrado","3"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","6","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Bogotá, D.C.","Bogotá, D.C.","6","6","Pregrado","4"
"2024","2","M","Tecnología en Gestión Logística Portuaria y del Transporte","Colombia","Antioquia","Arboletes","5","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Boyacá","Chita","8","0","Pregrado","1"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Santa Bárbara","5","5","Pregrado","2"
"2024","2","M","Especialización en Tecnologías Digitales para el Aprendizaje","Colombia","Antioquia","Itagüí","4","4","Posgrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bolívar","Cartagena de Indias","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","7","Pregrado","2"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Antioquia","Andes","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Fredonia","8","8","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","3","3","Pregrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Nechí","8","8","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Caldas","Villamaría","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","San Sebastián de Buenavista","6","5","Pregrado","1"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","0","Pregrado","2"
"2024","2","F","Tecnología en Gestión Logística Portuaria y del Transporte","Colombia","Bogotá, D.C.","Bogotá, D.C.","5","5","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Bello","8","7","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Bogotá, D.C.","Bogotá, D.C.","4","4","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Santander","Suratá","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Córdoba","Montería","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Andes","7","0","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Caucasia","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Santander","Barrancabermeja","8","6","Pregrado","3"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Copacabana","6","5","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Bogotá, D.C.","Bogotá, D.C.","6","6","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Medellín","7","6","Pregrado","1"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","El Bagre","7","4","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","7","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","7","3","Pregrado","3"
"2024","2","M","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Medellín","6","6","Posgrado","2"
"2024","2","M","Licenciatura en Educación Básica Primaria","Colombia","Sucre","Ovejas","6","4","Pregrado","2"
"2024","2","F","ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS","Colombia","Antioquia","Medellín","6","6","Posgrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Tolima","Ibagué","7","5","Pregrado","2"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Guarne","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Caldas","Manizales","8","7","Pregrado","2"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Donmatías","8","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","San Juan de Urabá","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","4","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Chocó","Unguía","6","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Caldas","Anserma","8","8","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","6","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Arboletes","8","0","Pregrado","1"
"2024","2","F","Licenciatura en Educación Básica Primaria","Colombia","Antioquia","San Pedro de Urabá","6","3","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Támesis","7","7","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Copacabana","8","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Córdoba","Canalete","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Tolima","Chaparral","8","7","Pregrado","Sin información"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Cauca","Popayán","7","0","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Andes","8","8","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Apartadó","6","6","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Mutatá","8","4","Pregrado","1"
"2024","2","F","Especialización en Tecnologías Digitales para el Aprendizaje","Colombia","Antioquia","Medellín","4","4","Posgrado","2"
"2024","2","M","INGENIERÍA MECATRÓNICA","Colombia","Antioquia","Medellín","7","0","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Boyacá","Tibaná","8","8","Pregrado","2"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Santa Bárbara","7","3","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Nariño","San Andrés de Tumaco","5","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","4","4","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Sucre","Palmito","6","0","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","5","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Arauca","Tame","8","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","4","Pregrado","2"
"2024","2","M","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","6","6","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Angelópolis","1","1","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Cerro de San Antonio","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Tolima","Chaparral","8","6","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Zaragoza","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Cesar","Aguachica","8","8","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Turbo","7","7","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Tenerife","6","6","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Atlántico","Barranquilla","5","5","Pregrado","1"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Boyacá","Chiquinquirá","7","7","Pregrado","2"
"2024","2","F","Tecnología en Gestión Logística Portuaria y del Transporte","Colombia","Atlántico","Barranquilla","5","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","4","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Caquetá","Florencia","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
